timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
185344,3138.1,51,Two-Stage Op-Amp Configuration,-5.2066,20.1,-0.0152,13.4819,0.7112
186368,3151.6,66,Two-Stage Op-Amp Configuration,1.9739,15.5,-0.0182,5.7061,0.7098
187392,3165.3,74,Two-Stage Op-Amp Configuration,0.8090,13.8,-0.0132,7.8209,0.7203
188416,3178.8,47,Two-Stage Op-Amp Configuration,-1.3984,21.8,-0.0167,11.2643,0.7088
189440,3192.3,58,Two-Stage Op-Amp Configuration,-5.9812,17.7,-0.0101,73.4630,0.7128
190464,3205.7,42,Two-Stage Op-Amp Configuration,-2.9492,24.4,-0.0142,47.3285,0.6925
191488,3219.7,59,Two-Stage Op-Amp Configuration,-2.4923,17.4,-0.0148,57.2229,0.6921
192512,3232.9,40,Two-Stage Op-Amp Configuration,-3.9866,25.6,-0.0176,23.6125,0.6959
193536,3246.4,46,Two-Stage Op-Amp Configuration,-9.1824,22.3,-0.0232,142.0814,0.6893
194560,3259.6,54,Two-Stage Op-Amp Configuration,0.4528,19.0,-0.0186,9.5267,0.6960
195584,3272.9,60,Two-Stage Op-Amp Configuration,-4.3350,17.1,-0.0115,57.5379,0.6908
196608,3286.1,44,Two-Stage Op-Amp Configuration,-13.9573,23.3,-0.0094,78.6800,0.6930
197632,3299.4,60,Two-Stage Op-Amp Configuration,1.6205,17.1,-0.0127,4.9884,0.6864
198656,3313.5,95,Two-Stage Op-Amp Configuration,6.0854,10.8,-0.0187,6.0184,0.6944
199680,3326.9,44,Two-Stage Op-Amp Configuration,-1.4203,23.3,-0.0140,14.4434,0.6703
200704,3340.2,47,Two-Stage Op-Amp Configuration,-0.1954,21.8,-0.0202,7.3154,0.6638
