timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
71680,988.7,75,Two-Stage Op-Amp Configuration,3.9799,4.5,-0.0168,-1.0000,0.6763
72704,1004.1,77,Two-Stage Op-Amp Configuration,5.0076,4.4,-0.0131,-1.0000,0.6966
73728,1018.1,81,Two-Stage Op-Amp Configuration,6.4904,4.0,-0.0153,-1.0000,0.6694
74752,1032.3,71,Two-Stage Op-Amp Configuration,2.4126,4.8,-0.0184,-1.0000,0.6984
75776,1046.9,68,Two-Stage Op-Amp Configuration,4.0213,5.0,-0.0096,-1.0000,0.6883
76800,1061.8,83,Two-Stage Op-Amp Configuration,4.2353,4.1,-0.0136,-1.0000,0.6744
77824,1077.0,87,Two-Stage Op-Amp Configuration,7.0621,3.9,-0.0154,-1.0000,0.6747
78848,1091.3,69,Two-Stage Op-Amp Configuration,5.0445,4.9,-0.0148,-1.0000,0.6543
79872,1106.2,84,Two-Stage Op-Amp Configuration,3.4534,4.1,-0.0142,-1.0000,0.6690
80896,1120.6,67,Two-Stage Op-Amp Configuration,5.2331,5.1,-0.0123,-1.0000,0.6746
81920,1135.5,90,Two-Stage Op-Amp Configuration,6.3899,3.8,-0.0114,-1.0000,0.6592
82944,1150.3,65,Two-Stage Op-Amp Configuration,0.9299,5.2,-0.0199,-1.0000,0.6740
83968,1164.5,67,Two-Stage Op-Amp Configuration,6.2318,5.1,-0.0114,-1.0000,0.6351
84992,1178.7,83,Two-Stage Op-Amp Configuration,6.3675,4.0,-0.0157,-1.0000,0.6471
86016,1193.6,83,Two-Stage Op-Amp Configuration,4.3969,4.1,-0.0104,-1.0000,0.6550
87040,1208.8,84,Two-Stage Op-Amp Configuration,4.6252,4.0,-0.0138,-1.0000,0.6548
88064,1223.6,69,Two-Stage Op-Amp Configuration,2.4916,4.9,-0.0105,-1.0000,0.6348
89088,1237.6,60,Two-Stage Op-Amp Configuration,1.7014,5.6,-0.0172,-1.0000,0.6342
90112,1252.3,87,Two-Stage Op-Amp Configuration,3.8366,3.9,-0.0092,-1.0000,0.6451
91136,1267.0,94,Two-Stage Op-Amp Configuration,6.5567,3.6,-0.0137,-1.0000,0.6158
92160,1281.5,93,Two-Stage Op-Amp Configuration,5.9790,3.6,-0.0119,-1.0000,0.6177
93184,1295.9,83,Two-Stage Op-Amp Configuration,6.6741,4.0,-0.0150,-1.0000,0.6016
94208,1310.0,79,Two-Stage Op-Amp Configuration,2.4488,4.3,-0.0113,-1.0000,0.6274
95232,1323.8,62,Two-Stage Op-Amp Configuration,4.3071,5.3,-0.0129,-1.0000,0.6104
96256,1338.0,88,Two-Stage Op-Amp Configuration,5.3631,3.9,-0.0141,-1.0000,0.6401
97280,1352.0,84,Two-Stage Op-Amp Configuration,5.9163,4.0,-0.0154,-1.0000,0.6287
98304,1365.8,78,Two-Stage Op-Amp Configuration,5.6487,4.3,-0.0155,-1.0000,0.6145
99328,1379.9,91,Two-Stage Op-Amp Configuration,6.6343,3.7,-0.0130,-1.0000,0.5758
100352,1393.7,78,Two-Stage Op-Amp Configuration,2.9251,4.4,-0.0169,-1.0000,0.6119
101376,1407.6,77,Two-Stage Op-Amp Configuration,5.3540,4.4,-0.0093,-1.0000,0.5968
102400,1421.2,61,Two-Stage Op-Amp Configuration,3.7583,5.5,-0.0151,-1.0000,0.6071
103424,1434.9,74,Two-Stage Op-Amp Configuration,5.0147,4.6,-0.0139,-1.0000,0.5772
104448,1448.6,84,Two-Stage Op-Amp Configuration,3.9473,4.0,-0.0101,-1.0000,0.5991
105472,1461.8,82,Two-Stage Op-Amp Configuration,6.7875,4.1,-0.0130,-1.0000,0.5654
106496,1475.0,82,Two-Stage Op-Amp Configuration,5.7730,4.1,-0.0160,-1.0000,0.5879
107520,1488.1,77,Two-Stage Op-Amp Configuration,6.8187,4.4,-0.0143,-1.0000,0.5642
108544,1501.5,70,Two-Stage Op-Amp Configuration,6.0313,4.7,-0.0190,-1.0000,0.5510
109568,1514.5,79,Two-Stage Op-Amp Configuration,5.9254,4.2,-0.0096,-1.0000,0.5330
110592,1527.6,62,Two-Stage Op-Amp Configuration,4.8839,5.4,-0.0160,-1.0000,0.5779
111616,1540.7,89,Two-Stage Op-Amp Configuration,5.9918,3.8,-0.0130,-1.0000,0.5685
112640,1553.9,72,Two-Stage Op-Amp Configuration,4.6728,4.7,-0.0165,-1.0000,0.5461
113664,1567.1,88,Two-Stage Op-Amp Configuration,4.2700,3.9,-0.0144,-1.0000,0.5692
114688,1580.4,93,Two-Stage Op-Amp Configuration,6.5640,3.7,-0.0104,-1.0000,0.5291
115712,1593.8,84,Two-Stage Op-Amp Configuration,4.1422,4.0,-0.0111,-1.0000,0.5785
116736,1608.0,94,Two-Stage Op-Amp Configuration,5.5270,3.6,-0.0200,-1.0000,0.5492
117760,1621.3,82,Two-Stage Op-Amp Configuration,5.8257,4.1,-0.0145,-1.0000,0.5484
118784,1635.0,85,Two-Stage Op-Amp Configuration,6.5739,4.0,-0.0136,-1.0000,0.5229
119808,1648.5,75,Two-Stage Op-Amp Configuration,5.7438,4.5,-0.0137,-1.0000,0.5408
120832,1662.1,60,Two-Stage Op-Amp Configuration,4.3519,5.7,-0.0155,-1.0000,0.5411
121856,1675.4,60,Two-Stage Op-Amp Configuration,4.4025,5.6,-0.0228,-1.0000,0.5335
122880,1689.4,68,Two-Stage Op-Amp Configuration,5.0987,4.8,-0.0192,-1.0000,0.5443
123904,1703.1,76,Two-Stage Op-Amp Configuration,4.9603,4.4,-0.0149,-1.0000,0.5425
124928,1716.5,89,Two-Stage Op-Amp Configuration,5.8249,3.8,-0.0110,-1.0000,0.5526
125952,1731.0,89,Two-Stage Op-Amp Configuration,5.6984,3.8,-0.0180,-1.0000,0.5286
126976,1744.3,64,Two-Stage Op-Amp Configuration,3.5873,5.3,-0.0182,-1.0000,0.5387
128000,1757.8,88,Two-Stage Op-Amp Configuration,4.7136,3.8,-0.0121,-1.0000,0.5477
129024,1771.2,78,Two-Stage Op-Amp Configuration,5.0808,4.4,-0.0139,-1.0000,0.5226
130048,1784.3,72,Two-Stage Op-Amp Configuration,3.5201,4.7,-0.0150,-1.0000,0.5322
131072,1798.5,106,Two-Stage Op-Amp Configuration,6.8037,3.1,-0.0118,-1.0000,0.5092
132096,1812.4,99,Two-Stage Op-Amp Configuration,6.3909,3.4,-0.0146,-1.0000,0.5099
133120,1825.9,70,Two-Stage Op-Amp Configuration,3.0609,4.9,-0.0135,-1.0000,0.5308
134144,1839.4,74,Two-Stage Op-Amp Configuration,6.3644,4.6,-0.0120,-1.0000,0.4995
135168,1853.4,83,Two-Stage Op-Amp Configuration,4.8701,4.0,-0.0173,-1.0000,0.5436
136192,1867.4,88,Two-Stage Op-Amp Configuration,4.6520,3.8,-0.0149,-1.0000,0.5236
137216,1880.6,69,Two-Stage Op-Amp Configuration,1.8745,4.9,-0.0132,-1.0000,0.5273
138240,1894.1,92,Two-Stage Op-Amp Configuration,6.5523,3.7,-0.0111,-1.0000,0.4948
139264,1907.3,84,Two-Stage Op-Amp Configuration,5.5508,4.1,-0.0128,-1.0000,0.5102
140288,1920.6,85,Two-Stage Op-Amp Configuration,6.4159,4.0,-0.0156,-1.0000,0.5157
141312,1933.8,72,Two-Stage Op-Amp Configuration,5.5287,4.7,-0.0125,-1.0000,0.4994
142336,1947.0,65,Two-Stage Op-Amp Configuration,5.5374,5.0,-0.0144,-1.0000,0.4934
143360,1960.4,78,Two-Stage Op-Amp Configuration,5.9765,4.4,-0.0142,-1.0000,0.5092
144384,1973.6,68,Two-Stage Op-Amp Configuration,5.2746,5.0,-0.0160,-1.0000,0.5053
145408,1987.2,90,Two-Stage Op-Amp Configuration,5.8286,3.8,-0.0151,-1.0000,0.5209
146432,2000.5,75,Two-Stage Op-Amp Configuration,4.2353,4.3,-0.0157,-1.0000,0.5251
147456,2013.9,69,Two-Stage Op-Amp Configuration,4.5453,4.9,-0.0133,-1.0000,0.5171
148480,2027.3,83,Two-Stage Op-Amp Configuration,3.4685,4.0,-0.0108,-1.0000,0.5129
149504,2040.8,77,Two-Stage Op-Amp Configuration,2.1522,4.4,-0.0101,-1.0000,0.5345
150528,2054.2,77,Two-Stage Op-Amp Configuration,2.9960,4.4,-0.0154,-1.0000,0.5034
151552,2067.8,85,Two-Stage Op-Amp Configuration,5.2144,4.0,-0.0137,-1.0000,0.5201
152576,2081.0,78,Two-Stage Op-Amp Configuration,6.1482,4.3,-0.0188,-1.0000,0.5076
153600,2094.4,67,Two-Stage Op-Amp Configuration,1.6685,5.1,-0.0189,-1.0000,0.5298
154624,2107.7,82,Two-Stage Op-Amp Configuration,5.5458,4.1,-0.0128,-1.0000,0.4912
155648,2121.7,84,Two-Stage Op-Amp Configuration,6.8758,4.0,-0.0163,-1.0000,0.4844
156672,2135.3,86,Two-Stage Op-Amp Configuration,5.2765,4.0,-0.0127,-1.0000,0.4978
157696,2148.4,72,Two-Stage Op-Amp Configuration,4.9347,4.7,-0.0114,-1.0000,0.5268
158720,2161.5,69,Two-Stage Op-Amp Configuration,5.9410,4.9,-0.0160,-1.0000,0.5210
159744,2174.6,76,Two-Stage Op-Amp Configuration,1.0946,4.5,-0.0167,-1.0000,0.5364
160768,2187.8,73,Two-Stage Op-Amp Configuration,5.4159,4.6,-0.0131,-1.0000,0.5243
161792,2200.7,66,Two-Stage Op-Amp Configuration,5.2400,5.2,-0.0158,-1.0000,0.5013
162816,2213.8,73,Two-Stage Op-Amp Configuration,4.5854,4.6,-0.0095,-1.0000,0.5094
163840,2227.1,86,Two-Stage Op-Amp Configuration,6.7948,3.9,-0.0179,-1.0000,0.4919
164864,2240.6,82,Two-Stage Op-Amp Configuration,6.4915,4.1,-0.0130,-1.0000,0.5155
165888,2254.2,68,Two-Stage Op-Amp Configuration,4.2567,4.9,-0.0163,-1.0000,0.5012
166912,2267.5,69,Two-Stage Op-Amp Configuration,3.4079,4.9,-0.0129,-1.0000,0.5177
167936,2280.5,77,Two-Stage Op-Amp Configuration,5.7978,4.3,-0.0166,-1.0000,0.4752
168960,2293.2,76,Two-Stage Op-Amp Configuration,3.8878,4.5,-0.0143,-1.0000,0.5203
169984,2306.1,74,Two-Stage Op-Amp Configuration,3.6875,4.6,-0.0106,-1.0000,0.5025
171008,2319.3,93,Two-Stage Op-Amp Configuration,5.8155,3.6,-0.0165,-1.0000,0.4980
172032,2332.1,78,Two-Stage Op-Amp Configuration,6.2864,4.4,-0.0128,-1.0000,0.5045
173056,2345.0,84,Two-Stage Op-Amp Configuration,5.5269,4.0,-0.0130,-1.0000,0.4965
174080,2357.7,79,Two-Stage Op-Amp Configuration,5.5560,4.3,-0.0179,-1.0000,0.4863
175104,2370.4,75,Two-Stage Op-Amp Configuration,4.2095,4.4,-0.0167,-1.0000,0.4875
176128,2383.8,78,Two-Stage Op-Amp Configuration,6.1332,4.3,-0.0219,-1.0000,0.5231
177152,2397.0,72,Two-Stage Op-Amp Configuration,6.1654,4.7,-0.0129,-1.0000,0.4696
178176,2410.3,66,Two-Stage Op-Amp Configuration,4.5962,5.0,-0.0113,-1.0000,0.5060
179200,2423.6,77,Two-Stage Op-Amp Configuration,5.4772,4.4,-0.0177,-1.0000,0.4785
180224,2437.2,81,Two-Stage Op-Amp Configuration,5.8694,4.1,-0.0161,-1.0000,0.5142
181248,2450.5,71,Two-Stage Op-Amp Configuration,4.4873,4.6,-0.0131,-1.0000,0.4874
182272,2464.1,96,Two-Stage Op-Amp Configuration,5.0711,3.5,-0.0156,-1.0000,0.4671
183296,2477.5,78,Two-Stage Op-Amp Configuration,4.8678,4.4,-0.0127,-1.0000,0.4736
184320,2491.0,86,Two-Stage Op-Amp Configuration,6.2532,3.9,-0.0147,-1.0000,0.4873
185344,2504.4,80,Two-Stage Op-Amp Configuration,5.6020,4.3,-0.0138,-1.0000,0.4751
186368,2517.7,74,Two-Stage Op-Amp Configuration,5.6138,4.6,-0.0125,-1.0000,0.4629
187392,2530.9,74,Two-Stage Op-Amp Configuration,3.2296,4.6,-0.0133,-1.0000,0.4943
188416,2543.8,101,Two-Stage Op-Amp Configuration,6.4313,3.4,-0.0195,-1.0000,0.4955
189440,2556.5,79,Two-Stage Op-Amp Configuration,4.9400,4.3,-0.0154,-1.0000,0.4711
190464,2569.2,88,Two-Stage Op-Amp Configuration,6.0670,3.8,-0.0112,-1.0000,0.4809
191488,2582.0,92,Two-Stage Op-Amp Configuration,6.6011,3.7,-0.0151,-1.0000,0.4394
192512,2594.7,82,Two-Stage Op-Amp Configuration,3.6507,4.1,-0.0116,-1.0000,0.4500
193536,2607.1,71,Two-Stage Op-Amp Configuration,5.1867,4.8,-0.0125,-1.0000,0.4489
194560,2619.6,77,Two-Stage Op-Amp Configuration,5.0041,4.4,-0.0121,-1.0000,0.4390
195584,2632.1,81,Two-Stage Op-Amp Configuration,5.5781,4.1,-0.0155,-1.0000,0.4668
196608,2644.7,81,Two-Stage Op-Amp Configuration,5.1007,4.2,-0.0105,-1.0000,0.4766
197632,2657.2,83,Two-Stage Op-Amp Configuration,6.0699,4.1,-0.0161,-1.0000,0.4811
198656,2669.8,86,Two-Stage Op-Amp Configuration,6.5908,4.0,-0.0135,-1.0000,0.4420
199680,2682.4,89,Two-Stage Op-Amp Configuration,6.1295,3.8,-0.0115,-1.0000,0.4774
200704,2695.4,87,Two-Stage Op-Amp Configuration,6.3340,3.9,-0.0141,-1.0000,0.4434
