timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
158720,3944.1,60,Two-Stage Op-Amp Configuration,-4.4693,16.7,0.0097,172.5011,0.7118
159744,3974.3,55,Two-Stage Op-Amp Configuration,-5.6689,18.3,-0.0070,130.0512,0.6966
160768,4002.1,67,Two-Stage Op-Amp Configuration,-2.8480,15.2,0.0126,271.2814,0.6973
161792,4028.9,49,Two-Stage Op-Amp Configuration,-2.8234,20.9,0.0325,26.4368,0.7077
162816,4056.5,57,Two-Stage Op-Amp Configuration,3.3962,17.7,-0.0067,4.5746,0.6924
163840,4083.9,52,Two-Stage Op-Amp Configuration,-1.0898,18.6,-0.0035,13.4136,0.6871
164864,4112.5,48,Two-Stage Op-Amp Configuration,-11.7993,21.0,-0.0013,128.0844,0.6830
165888,4139.6,55,Two-Stage Op-Amp Configuration,-7.0673,18.1,-0.0033,149.9171,0.6971
166912,4165.5,67,Two-Stage Op-Amp Configuration,-2.5446,14.5,0.0121,162.6813,0.6859
167936,4190.8,35,Two-Stage Op-Amp Configuration,-3.4254,27.6,0.0005,6.7638,0.6959
168960,4216.3,45,Two-Stage Op-Amp Configuration,-12.9939,21.8,0.0097,120.7804,0.6918
169984,4242.2,64,Two-Stage Op-Amp Configuration,0.2635,15.1,0.0181,23.3575,0.6764
171008,4268.3,73,Two-Stage Op-Amp Configuration,-1.5500,14.0,0.0028,109.2146,0.6642
172032,4293.6,40,Two-Stage Op-Amp Configuration,-17.2491,25.1,-0.0051,154.5453,0.6717
173056,4319.3,52,Two-Stage Op-Amp Configuration,-1.0291,19.2,0.0171,21.3888,0.6712
174080,4345.4,72,Two-Stage Op-Amp Configuration,-0.5570,13.9,-0.0036,111.6456,0.6741
175104,4371.2,63,Two-Stage Op-Amp Configuration,2.3466,16.2,0.0030,5.4740,0.6752
176128,4397.1,57,Two-Stage Op-Amp Configuration,-2.9361,17.6,-0.0008,18.7118,0.6724
177152,4423.0,54,Two-Stage Op-Amp Configuration,-5.7950,18.6,-0.0042,41.9387,0.6746
178176,4449.0,48,Two-Stage Op-Amp Configuration,-1.8422,21.2,-0.0083,7.8016,0.6758
179200,4475.2,52,Two-Stage Op-Amp Configuration,-5.7990,19.6,0.0351,81.5181,0.6865
180224,4500.5,67,Two-Stage Op-Amp Configuration,-4.7050,14.6,0.0017,107.1969,0.6624
181248,4525.6,53,Two-Stage Op-Amp Configuration,-0.0891,19.0,0.0032,5.0141,0.6545
182272,4551.8,38,Two-Stage Op-Amp Configuration,-5.2953,26.3,0.0037,11.1470,0.6763
183296,4578.3,40,Two-Stage Op-Amp Configuration,-3.6248,25.4,0.0130,14.9515,0.6799
