timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
141312,1918.6,40,Two-Stage Op-Amp Configuration,-20.0024,24.9,0.0075,477.1623,0.6981
142336,1932.7,47,Two-Stage Op-Amp Configuration,-15.3922,20.3,0.0011,1094.3076,0.7023
143360,1946.8,48,Two-Stage Op-Amp Configuration,-5.5499,21.3,0.0053,43.0450,0.6841
144384,1960.8,54,Two-Stage Op-Amp Configuration,-0.5485,18.1,-0.0129,55.4679,0.6768
145408,1974.8,40,Two-Stage Op-Amp Configuration,-4.6731,24.4,0.0180,84.0765,0.6772
146432,1989.1,52,Two-Stage Op-Amp Configuration,-4.9199,19.6,-0.0054,186.8167,0.6753
147456,2003.7,59,Two-Stage Op-Amp Configuration,-4.3904,17.3,0.0165,105.3190,0.6840
148480,2017.9,59,Two-Stage Op-Amp Configuration,-3.5730,17.4,0.0106,37.5307,0.6763
149504,2032.1,54,Two-Stage Op-Amp Configuration,-9.2209,19.0,0.0060,46.0239,0.6803
150528,2046.0,44,Two-Stage Op-Amp Configuration,-2.9642,22.1,-0.0064,16.8633,0.6635
151552,2059.9,37,Two-Stage Op-Amp Configuration,-17.5713,27.6,0.0401,268.8698,0.6940
152576,2074.0,63,Two-Stage Op-Amp Configuration,-2.7647,16.2,-0.0093,35.7492,0.6670
153600,2088.2,62,Two-Stage Op-Amp Configuration,-10.3263,15.7,-0.0006,354.9836,0.6656
154624,2102.4,53,Two-Stage Op-Amp Configuration,-9.7191,19.1,-0.0008,163.1158,0.6667
155648,2116.6,53,Two-Stage Op-Amp Configuration,0.9501,18.9,-0.0044,10.7852,0.6531
156672,2131.2,75,Two-Stage Op-Amp Configuration,4.7922,13.6,-0.0029,9.3348,0.6404
157696,2145.5,57,Two-Stage Op-Amp Configuration,-13.4035,18.0,0.0243,477.1834,0.6547
158720,2159.6,52,Two-Stage Op-Amp Configuration,-18.4267,19.2,0.0106,446.3298,0.6573
159744,2173.7,60,Two-Stage Op-Amp Configuration,-3.7025,16.1,0.0035,30.4329,0.6489
160768,2188.0,42,Two-Stage Op-Amp Configuration,-9.3096,24.2,-0.0028,125.6289,0.6535
161792,2202.2,58,Two-Stage Op-Amp Configuration,-1.9059,17.5,0.0008,25.0640,0.6466
162816,2216.9,82,Two-Stage Op-Amp Configuration,0.3093,12.4,-0.0085,18.6371,0.6289
163840,2231.0,60,Two-Stage Op-Amp Configuration,-6.2826,16.7,0.0051,117.3892,0.6428
164864,2245.5,60,Two-Stage Op-Amp Configuration,-13.2973,16.9,0.0000,229.6199,0.6599
165888,2261.0,64,Two-Stage Op-Amp Configuration,-5.0189,15.9,-0.0094,16.3928,0.6394
166912,2275.2,39,Two-Stage Op-Amp Configuration,-16.7761,25.9,-0.0083,104.4333,0.6455
167936,2289.4,54,Two-Stage Op-Amp Configuration,2.1655,18.6,0.0030,9.4465,0.6225
168960,2303.6,53,Two-Stage Op-Amp Configuration,-2.3273,19.1,0.0004,15.2249,0.6222
169984,2317.7,56,Two-Stage Op-Amp Configuration,3.4563,16.9,0.0002,7.8402,0.6205
