timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
211968,5185.7,36,Common-Source Amplifier,-22.8578,84.2,0.0004,72.5985,0.3871
215040,5914.1,46,Common-Source Amplifier,-11.9940,64.7,-0.0005,10.6988,0.4494
218112,5982.9,29,Common-Source Amplifier,-27.5279,100.9,-0.0016,13.0141,0.3075
221184,6049.0,33,Common-Source Amplifier,-78.5603,90.0,0.0070,3360.1640,0.2475
224256,6114.9,31,Common-Source Amplifier,-69.1004,97.4,0.0005,3531.2414,0.4754
227328,6180.7,36,Common-Source Amplifier,-19.4389,84.7,0.0020,19.3084,0.4433
230400,6245.6,43,Common-Source Amplifier,-12.9992,69.5,0.0010,20.9150,0.3664
233472,6310.1,34,Common-Source Amplifier,-21.4082,86.4,0.0029,24.8348,0.3409
236544,6374.4,33,Common-Source Amplifier,-21.9676,92.0,0.0004,23.0924,0.3123
239616,6438.9,37,Common-Source Amplifier,-60.8514,82.1,0.0176,4365.5925,0.3658
242688,6502.9,33,Common-Source Amplifier,-18.1422,91.8,0.0013,22.4254,0.4161
245760,6567.1,31,Common-Source Amplifier,-25.7557,96.6,-0.0014,17.4915,0.3207
248832,6631.6,38,Common-Source Amplifier,-16.8866,77.9,0.0000,11.4297,0.3457
251904,6699.6,38,Common-Source Amplifier,-18.2579,80.0,0.0009,7.4597,0.3246
254976,6765.9,35,Common-Source Amplifier,-66.0576,86.3,0.0046,4344.9343,0.3704
258048,6832.2,42,Common-Source Amplifier,-14.5274,71.3,0.0032,11.1206,0.3862
261120,6901.4,35,Common-Source Amplifier,-18.5581,83.6,0.0017,11.9009,0.3337
264192,6974.5,33,Common-Source Amplifier,-19.6826,91.5,-0.0005,6.6482,0.4470
267264,7043.3,33,Common-Source Amplifier,-31.1466,88.7,0.0031,144.0000,0.3314
270336,7111.4,26,Common-Source Amplifier,-46.1681,112.7,0.0031,486.5043,0.5249
273408,7184.1,28,Common-Source Amplifier,-30.7550,107.4,-0.0011,10.1569,0.4395
276480,7251.8,39,Common-Source Amplifier,-16.9011,75.2,0.0013,26.2859,0.5489
279552,7319.4,33,Common-Source Amplifier,-21.3456,89.7,0.0010,10.8721,0.3824
282624,7445.8,36,Common-Source Amplifier,-18.6528,83.2,-0.0014,8.9606,0.3657
285696,8247.7,43,Common-Source Amplifier,-13.4092,71.4,0.0016,11.1310,0.3949
288768,9027.7,39,Common-Source Amplifier,-28.0345,78.6,0.0035,201.7272,0.3878
291840,12064.8,35,Common-Source Amplifier,-21.8867,83.8,0.0005,13.4390,0.3589
294912,12141.5,30,Common-Source Amplifier,-24.6475,97.8,-0.0036,13.1166,0.4295
297984,12217.0,41,Common-Source Amplifier,-16.1374,72.0,-0.0009,12.7897,0.4501
301056,12289.5,36,Common-Source Amplifier,-19.5336,83.2,0.0003,14.1168,0.3222
