timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
22528,304.8,37,Two-Stage Op-Amp Configuration,-4.7135,26.3,0.0050,89.5650,1.0563
23552,318.6,23,Two-Stage Op-Amp Configuration,-11.2069,42.0,0.0084,50.1080,1.0534
24576,332.3,24,Two-Stage Op-Amp Configuration,-20.1790,41.9,-0.0031,114.8361,1.0474
25600,346.2,25,Two-Stage Op-Amp Configuration,-15.7081,40.5,-0.0159,113.4339,1.0436
26624,360.2,37,Two-Stage Op-Amp Configuration,-2.8048,27.7,-0.0066,55.9083,1.0392
27648,374.2,31,Two-Stage Op-Amp Configuration,-8.1751,31.1,-0.0084,96.8291,1.0393
28672,388.0,30,Two-Stage Op-Amp Configuration,-7.6255,33.3,-0.0012,52.2225,1.0377
29696,401.6,25,Two-Stage Op-Amp Configuration,-6.3941,40.2,-0.0027,17.5815,1.0352
30720,415.8,39,Two-Stage Op-Amp Configuration,-9.3667,25.4,0.0160,391.9260,1.0417
31744,429.7,31,Two-Stage Op-Amp Configuration,-1.4675,31.5,0.0055,22.1052,1.0357
32768,443.7,38,Two-Stage Op-Amp Configuration,-3.0736,26.7,-0.0011,56.0659,1.0256
33792,457.6,32,Two-Stage Op-Amp Configuration,-10.4632,31.2,0.0189,80.7821,1.0191
34816,471.5,26,Two-Stage Op-Amp Configuration,-9.4801,36.4,0.0109,70.2974,1.0128
35840,486.4,38,Two-Stage Op-Amp Configuration,-2.8274,26.2,-0.0085,50.9286,1.0118
36864,501.0,45,Two-Stage Op-Amp Configuration,-1.9812,22.2,-0.0108,57.3913,1.0101
37888,514.8,27,Two-Stage Op-Amp Configuration,-10.6286,36.8,-0.0075,56.5137,0.9997
38912,529.0,47,Two-Stage Op-Amp Configuration,0.8767,21.6,-0.0097,22.2723,0.9949
39936,542.8,43,Two-Stage Op-Amp Configuration,-7.4548,23.6,-0.0031,241.2211,1.0037
40960,556.9,57,Two-Stage Op-Amp Configuration,1.1778,17.8,-0.0006,43.7328,1.0086
41984,570.7,31,Two-Stage Op-Amp Configuration,-1.9564,32.0,0.0034,15.0363,1.0024
43008,584.4,23,Two-Stage Op-Amp Configuration,-20.8108,41.7,-0.0115,223.8406,0.9905
44032,598.2,28,Two-Stage Op-Amp Configuration,-7.8440,34.6,0.0117,28.4999,0.9927
45056,611.8,28,Two-Stage Op-Amp Configuration,-17.1352,36.2,-0.0103,248.5825,1.0058
46080,625.8,44,Two-Stage Op-Amp Configuration,0.6684,21.5,-0.0055,20.8490,0.9868
47104,639.3,31,Two-Stage Op-Amp Configuration,-25.1661,32.9,-0.0086,404.0966,0.9741
48128,653.2,43,Two-Stage Op-Amp Configuration,-5.2345,23.5,-0.0083,73.0114,0.9847
49152,732.8,40,Two-Stage Op-Amp Configuration,-4.5765,25.5,0.0096,72.4872,0.9834
50176,746.7,32,Two-Stage Op-Amp Configuration,0.2004,31.2,-0.0048,13.6967,0.9797
51200,760.7,37,Two-Stage Op-Amp Configuration,-8.1887,26.2,-0.0010,78.8923,0.9732
52224,774.0,43,Two-Stage Op-Amp Configuration,-7.6649,23.7,-0.0079,266.6299,0.9789
53248,787.4,37,Two-Stage Op-Amp Configuration,-11.6174,26.5,-0.0073,264.5517,0.9611
54272,800.6,29,Two-Stage Op-Amp Configuration,-10.1037,34.9,-0.0031,59.5374,0.9478
55296,814.5,29,Two-Stage Op-Amp Configuration,-16.0780,34.9,-0.0096,205.2885,0.9519
56320,828.7,26,Two-Stage Op-Amp Configuration,-27.4129,39.0,-0.0074,254.0625,0.9415
57344,843.6,44,Two-Stage Op-Amp Configuration,0.4428,21.7,0.0189,49.2845,0.9312
58368,857.3,42,Two-Stage Op-Amp Configuration,-9.9390,24.4,0.0119,209.3973,0.9379
59392,871.5,36,Two-Stage Op-Amp Configuration,-11.7782,27.0,0.0001,173.5329,0.9395
60416,885.0,37,Two-Stage Op-Amp Configuration,-5.0831,26.8,0.0139,72.8573,0.9396
61440,898.8,46,Two-Stage Op-Amp Configuration,-3.2518,22.0,-0.0094,158.9228,0.9144
62464,912.3,35,Two-Stage Op-Amp Configuration,-8.6955,29.2,-0.0011,76.7850,0.9173
63488,926.1,55,Two-Stage Op-Amp Configuration,1.8022,18.3,0.0112,24.1431,0.9232
64512,939.8,46,Two-Stage Op-Amp Configuration,1.6138,22.2,-0.0006,15.7849,0.9223
65536,953.6,54,Two-Stage Op-Amp Configuration,-5.7882,19.0,-0.0050,206.1571,0.9168
66560,967.4,52,Two-Stage Op-Amp Configuration,-13.0693,18.9,-0.0021,341.6722,0.9203
67584,981.1,43,Two-Stage Op-Amp Configuration,-1.2403,23.3,0.0021,27.0507,0.8896
68608,994.8,42,Two-Stage Op-Amp Configuration,-6.6547,23.1,0.0175,141.6515,0.8990
69632,1008.4,35,Two-Stage Op-Amp Configuration,-4.5897,28.8,-0.0088,29.4585,0.8794
70656,1022.1,42,Two-Stage Op-Amp Configuration,-0.8028,23.5,0.0023,20.9255,0.8928
71680,1035.6,48,Two-Stage Op-Amp Configuration,-16.8415,21.1,-0.0059,290.7346,0.8903
72704,1048.3,40,Two-Stage Op-Amp Configuration,0.4474,24.0,-0.0034,13.9178,0.8818
73728,1061.9,46,Two-Stage Op-Amp Configuration,-2.4630,21.9,-0.0040,28.7437,0.8814
74752,1075.8,50,Two-Stage Op-Amp Configuration,-4.8617,19.5,-0.0072,57.4830,0.8951
75776,1089.5,50,Two-Stage Op-Amp Configuration,-10.0964,20.2,-0.0070,197.9940,0.8935
76800,1103.2,37,Two-Stage Op-Amp Configuration,-22.6077,25.5,0.0044,343.9385,0.8906
77824,1116.8,35,Two-Stage Op-Amp Configuration,-6.3541,29.0,-0.0084,42.7319,0.8693
78848,1130.6,56,Two-Stage Op-Amp Configuration,-1.3315,17.3,-0.0124,40.5007,0.8742
79872,1144.8,42,Two-Stage Op-Amp Configuration,-0.1230,22.7,0.0003,14.9365,0.8706
80896,1158.5,44,Two-Stage Op-Amp Configuration,-7.1155,22.2,-0.0065,140.6626,0.8702
81920,1172.3,40,Two-Stage Op-Amp Configuration,-7.9168,25.4,-0.0071,122.5748,0.8445
82944,1185.7,47,Two-Stage Op-Amp Configuration,-1.1309,21.4,-0.0025,18.3776,0.8519
83968,1199.0,60,Two-Stage Op-Amp Configuration,-0.0744,17.0,0.0030,15.9822,0.8658
84992,1211.9,49,Two-Stage Op-Amp Configuration,-0.0538,19.1,-0.0102,24.3663,0.8420
86016,1224.6,57,Two-Stage Op-Amp Configuration,-3.9640,17.5,-0.0120,130.7963,0.8531
87040,1237.3,41,Two-Stage Op-Amp Configuration,-5.1645,22.7,-0.0088,34.3246,0.8536
88064,1249.9,37,Two-Stage Op-Amp Configuration,-2.1390,27.5,-0.0010,18.1124,0.8263
89088,1263.7,45,Two-Stage Op-Amp Configuration,-9.5816,22.4,-0.0064,138.8040,0.8349
90112,1277.6,56,Two-Stage Op-Amp Configuration,3.2251,18.0,-0.0098,14.6738,0.8293
91136,1291.4,41,Two-Stage Op-Amp Configuration,-2.5726,24.3,-0.0064,11.9145,0.8332
92160,1305.1,33,Two-Stage Op-Amp Configuration,-5.6639,29.8,-0.0059,16.7995,0.8268
93184,1318.9,43,Two-Stage Op-Amp Configuration,-2.9299,21.7,-0.0040,23.8264,0.8304
94208,1332.6,33,Two-Stage Op-Amp Configuration,-3.7120,29.7,-0.0069,11.9010,0.8166
95232,1346.5,44,Two-Stage Op-Amp Configuration,0.0190,23.2,-0.0036,10.6297,0.7970
96256,1360.6,57,Two-Stage Op-Amp Configuration,-6.4686,17.9,0.0045,182.3275,0.8067
97280,1375.0,58,Two-Stage Op-Amp Configuration,-7.3099,17.3,-0.0144,263.0967,0.7893
98304,1388.8,38,Two-Stage Op-Amp Configuration,-1.4491,26.8,-0.0068,11.4222,0.7867
99328,1402.5,42,Two-Stage Op-Amp Configuration,-2.8392,24.4,0.0074,16.2569,0.7802
100352,1416.8,60,Two-Stage Op-Amp Configuration,-7.7814,17.1,0.0090,246.0920,0.7756
101376,1430.6,39,Two-Stage Op-Amp Configuration,-11.2614,25.7,0.0188,127.5881,0.7731
102400,1444.5,62,Two-Stage Op-Amp Configuration,-0.6390,16.5,0.0073,28.5073,0.7678
103424,1458.6,54,Two-Stage Op-Amp Configuration,-3.6377,18.8,-0.0094,34.4479,0.7652
104448,1472.4,38,Two-Stage Op-Amp Configuration,-5.1778,25.2,-0.0062,22.3507,0.7572
105472,1486.6,71,Two-Stage Op-Amp Configuration,5.0942,13.4,0.0156,10.5317,0.7687
106496,1500.3,45,Two-Stage Op-Amp Configuration,-0.2554,21.4,-0.0004,12.6481,0.7637
107520,1514.3,54,Two-Stage Op-Amp Configuration,1.1147,18.8,-0.0019,9.6727,0.7626
108544,1528.1,45,Two-Stage Op-Amp Configuration,-4.1535,21.7,0.0118,24.1250,0.7787
109568,1542.2,59,Two-Stage Op-Amp Configuration,0.5773,17.0,0.0001,17.0934,0.7626
110592,1555.9,50,Two-Stage Op-Amp Configuration,-4.6127,20.1,-0.0061,121.5871,0.7563
111616,1569.7,50,Two-Stage Op-Amp Configuration,-0.5886,18.7,-0.0046,11.8209,0.7528
112640,1583.7,49,Two-Stage Op-Amp Configuration,1.5255,19.2,0.0000,6.0160,0.7428
113664,1597.2,49,Two-Stage Op-Amp Configuration,-2.5231,20.1,-0.0074,9.2073,0.7377
114688,1610.8,43,Two-Stage Op-Amp Configuration,-9.4195,23.4,-0.0023,106.5060,0.7401
115712,1624.4,85,Two-Stage Op-Amp Configuration,-2.3926,12.0,-0.0078,172.9660,0.7240
116736,1638.0,49,Two-Stage Op-Amp Configuration,3.0926,19.2,0.0011,7.6923,0.7278
117760,1651.2,43,Two-Stage Op-Amp Configuration,-0.3123,23.2,-0.0027,10.4883,0.7309
118784,1665.3,74,Two-Stage Op-Amp Configuration,1.0665,13.6,0.0009,69.9490,0.7310
119808,1678.9,40,Two-Stage Op-Amp Configuration,-8.2743,25.3,-0.0096,122.6316,0.7412
120832,1692.9,51,Two-Stage Op-Amp Configuration,-3.5351,18.8,-0.0076,101.1474,0.7475
121856,1706.5,52,Two-Stage Op-Amp Configuration,-1.3485,19.3,-0.0059,24.8842,0.7404
122880,1720.4,73,Two-Stage Op-Amp Configuration,-2.6396,14.0,-0.0060,95.5854,0.7373
123904,1734.1,47,Two-Stage Op-Amp Configuration,-3.4692,20.4,0.0037,22.6457,0.7378
124928,1747.9,53,Two-Stage Op-Amp Configuration,-6.7876,19.2,-0.0068,111.0806,0.7564
125952,1761.4,42,Two-Stage Op-Amp Configuration,-6.9426,24.1,-0.0034,85.3518,0.7357
126976,1774.9,64,Two-Stage Op-Amp Configuration,-5.8663,15.7,-0.0057,170.5381,0.7341
128000,1788.6,52,Two-Stage Op-Amp Configuration,1.9239,19.3,-0.0062,11.2381,0.7332
129024,1802.1,55,Two-Stage Op-Amp Configuration,1.7407,18.6,-0.0051,8.7983,0.7161
130048,1815.6,44,Two-Stage Op-Amp Configuration,-5.6380,21.4,0.0132,76.8628,0.7293
131072,1829.0,44,Two-Stage Op-Amp Configuration,-8.0029,21.5,-0.0104,132.4894,0.7146
132096,1842.6,66,Two-Stage Op-Amp Configuration,-6.0017,15.4,0.0084,275.9164,0.7212
133120,1856.3,52,Two-Stage Op-Amp Configuration,0.5936,19.5,0.0057,19.3226,0.7080
134144,1869.9,67,Two-Stage Op-Amp Configuration,3.8233,15.1,-0.0023,7.9832,0.6924
135168,1883.3,40,Two-Stage Op-Amp Configuration,-8.8743,23.9,0.0028,87.9825,0.6974
136192,1897.0,67,Two-Stage Op-Amp Configuration,-7.0901,15.3,-0.0026,120.6318,0.7083
137216,1910.5,40,Two-Stage Op-Amp Configuration,-1.6779,24.2,0.0051,5.7691,0.6775
138240,1924.0,56,Two-Stage Op-Amp Configuration,1.4115,18.3,-0.0028,10.7761,0.6747
139264,1937.6,59,Two-Stage Op-Amp Configuration,1.0696,17.3,0.0003,13.8600,0.6813
140288,1951.1,58,Two-Stage Op-Amp Configuration,-7.6488,16.4,0.0303,162.1694,0.6955
141312,1964.6,62,Two-Stage Op-Amp Configuration,-2.0034,16.2,-0.0129,68.7710,0.6782
142336,1978.2,53,Two-Stage Op-Amp Configuration,-1.3930,17.6,0.0044,15.6668,0.6766
143360,1991.6,52,Two-Stage Op-Amp Configuration,-14.4664,19.7,0.0019,150.0957,0.6863
144384,2004.9,38,Two-Stage Op-Amp Configuration,-23.5460,26.3,0.0008,182.3648,0.6890
145408,2018.7,61,Two-Stage Op-Amp Configuration,-2.5180,15.5,-0.0058,124.1948,0.6725
146432,2032.3,57,Two-Stage Op-Amp Configuration,-3.6558,16.7,-0.0030,96.2825,0.6737
147456,2046.0,67,Two-Stage Op-Amp Configuration,3.9081,15.3,-0.0109,7.3295,0.6525
148480,2059.5,43,Two-Stage Op-Amp Configuration,-6.3867,23.5,-0.0018,104.8872,0.6602
149504,2073.1,62,Two-Stage Op-Amp Configuration,2.1769,15.2,-0.0003,11.5743,0.6468
150528,2086.6,60,Two-Stage Op-Amp Configuration,1.6858,16.9,0.0117,8.5491,0.6381
151552,2100.2,59,Two-Stage Op-Amp Configuration,-8.0819,17.2,-0.0098,220.1213,0.6440
152576,2113.6,52,Two-Stage Op-Amp Configuration,-6.7773,19.5,-0.0160,89.7746,0.6354
153600,2127.1,49,Two-Stage Op-Amp Configuration,-9.2407,20.4,-0.0102,196.8312,0.6244
154624,2140.9,70,Two-Stage Op-Amp Configuration,-0.8208,14.5,0.0106,109.3187,0.6175
155648,2154.5,62,Two-Stage Op-Amp Configuration,1.4433,16.4,0.0247,14.8132,0.6030
156672,2168.0,57,Two-Stage Op-Amp Configuration,-5.2047,16.3,-0.0113,69.4843,0.6240
157696,2182.0,56,Two-Stage Op-Amp Configuration,3.2437,17.2,-0.0035,5.8357,0.5974
158720,2195.6,55,Two-Stage Op-Amp Configuration,0.2679,18.5,-0.0095,4.4305,0.5958
159744,2209.3,65,Two-Stage Op-Amp Configuration,-2.1236,15.7,0.0018,66.9294,0.5854
160768,2223.2,55,Two-Stage Op-Amp Configuration,-8.6048,18.6,0.0007,139.3664,0.5846
161792,2236.8,47,Two-Stage Op-Amp Configuration,-1.1137,21.6,-0.0019,7.8729,0.5633
162816,2250.9,52,Two-Stage Op-Amp Configuration,-1.5766,19.3,0.0019,22.1312,0.5557
163840,2264.9,55,Two-Stage Op-Amp Configuration,-0.9707,18.5,0.0189,14.8928,0.5491
164864,2279.2,52,Two-Stage Op-Amp Configuration,-10.0047,19.7,0.0502,153.2112,0.5576
165888,2292.9,67,Two-Stage Op-Amp Configuration,-0.7243,15.2,0.0061,146.6087,0.5467
166912,2306.6,54,Two-Stage Op-Amp Configuration,0.7085,18.6,0.0292,27.2526,0.5400
167936,2320.1,72,Two-Stage Op-Amp Configuration,3.5173,14.0,-0.0022,10.9798,0.5302
168960,2333.6,58,Two-Stage Op-Amp Configuration,1.6836,17.4,0.0004,6.8946,0.5161
169984,2347.0,48,Two-Stage Op-Amp Configuration,-0.0970,21.3,0.0018,5.3679,0.5150
171008,2360.5,54,Two-Stage Op-Amp Configuration,0.3553,18.9,0.0030,12.1552,0.5130
172032,2373.8,39,Two-Stage Op-Amp Configuration,-2.2401,26.2,0.0022,7.2044,0.5287
173056,2387.1,63,Two-Stage Op-Amp Configuration,0.9965,15.4,0.0065,9.8278,0.5185
174080,2400.4,45,Two-Stage Op-Amp Configuration,-6.8181,22.5,0.0132,54.1988,0.5132
175104,2413.8,42,Two-Stage Op-Amp Configuration,-6.5989,22.5,0.0065,14.3680,0.5145
176128,2427.8,78,Two-Stage Op-Amp Configuration,2.7175,12.5,0.0205,10.5633,0.5049
177152,2441.3,49,Two-Stage Op-Amp Configuration,-5.3866,20.8,-0.0098,62.0582,0.5187
178176,2455.7,78,Two-Stage Op-Amp Configuration,3.9543,12.1,0.0084,1975.1214,0.5557
179200,2469.5,44,Two-Stage Op-Amp Configuration,-16.1901,22.8,-0.0087,490.9890,0.5489
180224,2483.4,59,Two-Stage Op-Amp Configuration,-0.1621,17.3,-0.0074,7.7495,0.5107
181248,2497.3,60,Two-Stage Op-Amp Configuration,0.7774,17.0,0.0397,27.8007,0.5339
182272,2511.1,58,Two-Stage Op-Amp Configuration,-7.0939,16.6,0.0042,1058.0691,0.5613
183296,2525.2,74,Two-Stage Op-Amp Configuration,1.7676,13.8,0.0500,22.5017,0.5120
184320,2539.0,65,Two-Stage Op-Amp Configuration,2.1565,15.7,-0.0070,7.6325,0.5092
185344,2552.7,56,Two-Stage Op-Amp Configuration,1.3604,16.7,0.0038,7.2470,0.5058
186368,2566.6,75,Two-Stage Op-Amp Configuration,4.1400,13.7,-0.0070,5.3669,0.5022
187392,2579.7,42,Two-Stage Op-Amp Configuration,-2.9485,23.9,0.0051,3.9456,0.5094
188416,2592.2,42,Two-Stage Op-Amp Configuration,-4.0996,24.4,-0.0076,6.0109,0.5078
189440,2605.8,50,Two-Stage Op-Amp Configuration,-2.6482,20.2,0.0018,8.9575,0.5154
190464,2619.2,57,Two-Stage Op-Amp Configuration,-1.2427,17.7,0.0016,18.4124,0.5134
191488,2632.8,49,Two-Stage Op-Amp Configuration,-3.4969,20.8,0.0168,13.6983,0.5114
192512,2646.2,52,Two-Stage Op-Amp Configuration,-7.3708,18.6,-0.0058,72.8950,0.5135
193536,2659.4,48,Two-Stage Op-Amp Configuration,-1.4572,19.9,-0.0057,6.7904,0.4930
194560,2672.9,73,Two-Stage Op-Amp Configuration,0.0592,13.5,-0.0046,131.1255,0.4843
195584,2686.5,66,Two-Stage Op-Amp Configuration,-1.3969,15.5,-0.0123,81.6620,0.4861
196608,2699.8,41,Two-Stage Op-Amp Configuration,-2.6914,24.4,0.0224,13.5945,0.4891
197632,2713.3,61,Two-Stage Op-Amp Configuration,-7.9540,16.7,-0.0036,104.6433,0.5055
198656,2727.5,72,Two-Stage Op-Amp Configuration,-3.9370,14.0,-0.0091,213.0662,0.4794
199680,2740.8,47,Two-Stage Op-Amp Configuration,-0.8772,21.4,0.0692,32.9234,0.4881
200704,2754.6,68,Two-Stage Op-Amp Configuration,-8.3744,15.1,0.0047,786.5728,0.4928
