timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
55296,1275.9,58,Common-Source Amplifier,3.0076,17.0,-0.0124,2.0827,0.7095
56320,1301.2,47,Common-Source Amplifier,0.0419,21.7,-0.0007,3.3497,0.6130
57344,1326.1,62,Common-Source Amplifier,3.1843,16.5,-0.0097,2.4913,0.6893
58368,1350.2,50,Common-Source Amplifier,1.2801,19.7,-0.0071,1.6872,0.6620
59392,1374.9,48,Common-Source Amplifier,0.2175,21.3,-0.0058,2.3869,0.6176
60416,1399.0,59,Common-Source Amplifier,2.6990,17.2,-0.0068,2.7521,0.6376
61440,1422.8,42,Common-Source Amplifier,-0.9245,23.3,-0.0101,1.8652,0.5603
62464,1446.7,50,Common-Source Amplifier,0.4622,20.5,-0.0041,2.5676,0.5722
63488,1471.2,50,Common-Source Amplifier,0.5017,20.3,-0.0137,2.6976,0.5681
64512,1495.3,43,Common-Source Amplifier,-1.4913,23.7,0.0030,2.1482,0.5996
65536,1520.5,50,Common-Source Amplifier,0.8779,20.3,-0.0125,2.7130,0.6500
66560,1544.9,44,Common-Source Amplifier,-0.1002,22.2,-0.0107,4.1264,0.6029
67584,1569.4,54,Common-Source Amplifier,1.9377,18.5,-0.0040,1.7504,0.6250
68608,1593.4,61,Common-Source Amplifier,3.2029,16.1,-0.0074,2.6543,0.6166
69632,1617.0,60,Common-Source Amplifier,1.5320,16.6,0.0013,28.4493,0.6691
70656,1641.6,41,Common-Source Amplifier,-1.6270,24.9,-0.0067,3.5884,0.6200
71680,1665.2,40,Common-Source Amplifier,-0.5277,24.8,0.0069,4.8453,0.7025
72704,1688.9,59,Common-Source Amplifier,2.1883,17.1,-0.0064,3.3668,0.5600
73728,1712.1,51,Common-Source Amplifier,1.6550,19.5,-0.0051,3.9499,0.6420
74752,1735.3,48,Common-Source Amplifier,-2.8368,21.2,0.0161,84.1985,0.6013
75776,1759.8,66,Common-Source Amplifier,3.8073,15.4,-0.0049,5.7709,0.6676
76800,1784.9,55,Common-Source Amplifier,0.8236,18.3,0.0076,25.6059,0.6108
77824,1809.0,56,Common-Source Amplifier,1.6390,18.2,-0.0111,2.9677,0.5482
78848,1833.5,49,Common-Source Amplifier,1.0209,20.6,-0.0031,5.1953,0.6470
79872,1857.7,51,Common-Source Amplifier,0.2255,20.0,-0.0141,2.1380,0.5918
80896,1881.8,57,Common-Source Amplifier,2.0189,17.3,-0.0076,2.8266,0.5177
81920,1906.1,53,Common-Source Amplifier,1.8726,18.9,-0.0019,3.9251,0.5297
82944,1929.7,48,Common-Source Amplifier,0.3084,20.5,-0.0090,1.7693,0.4197
83968,1953.8,53,Common-Source Amplifier,2.3298,19.0,-0.0030,3.7422,0.5059
84992,1977.2,51,Common-Source Amplifier,1.6998,19.7,-0.0057,1.7907,0.4740
86016,2001.8,42,Common-Source Amplifier,-0.7693,23.5,-0.0035,1.8793,0.5369
87040,2025.0,53,Common-Source Amplifier,2.0463,18.5,0.0002,1.8144,0.5332
88064,2048.6,54,Common-Source Amplifier,2.3058,18.8,-0.0015,3.2823,0.5269
89088,2070.7,38,Common-Source Amplifier,-1.7599,25.7,-0.0013,2.5736,0.5445
90112,2093.8,45,Common-Source Amplifier,-0.4094,22.3,-0.0018,3.3834,0.4393
91136,2116.3,46,Common-Source Amplifier,0.0187,22.2,-0.0066,3.4151,0.5301
92160,2139.7,62,Common-Source Amplifier,3.2872,15.8,0.0017,2.8961,0.4857
93184,2163.1,49,Common-Source Amplifier,0.9867,20.2,-0.0115,1.3109,0.4719
94208,2187.6,51,Common-Source Amplifier,1.4171,19.2,-0.0117,1.3541,0.4722
95232,2210.4,48,Common-Source Amplifier,0.5680,20.8,-0.0141,1.5002,0.4461
96256,2233.3,60,Common-Source Amplifier,2.7060,16.7,-0.0027,1.1796,0.4554
97280,2255.5,35,Common-Source Amplifier,-3.5992,28.4,-0.0052,0.8694,0.4766
98304,2279.8,61,Common-Source Amplifier,3.2215,16.1,-0.0094,0.9668,0.4352
99328,2302.5,55,Common-Source Amplifier,1.5024,18.5,-0.0079,1.3697,0.4599
100352,2326.4,66,Common-Source Amplifier,3.3321,15.4,-0.0038,1.3410,0.4089
